model	benchmark	context_tokens	context_label	task_id	repository	control_resolved	treatment_resolved	control_f2p_passed	control_f2p_total	control_f2p_fraction	treatment_f2p_passed	treatment_f2p_total	treatment_f2p_fraction	f2p_difference
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	3	71	0.0422535211268	1	71	0.0140845070423	-0.0281690140845
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4	gravitational/teleport	0	0	0	17	0	0	17	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-db89206db6c2969266e664c7c0fb51b70e958b64	gravitational/teleport	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	8	10	0.8	8	10	0.8	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186	gravitational/teleport	0	0	0	28	0	0	28	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf	gravitational/teleport	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4	gravitational/teleport	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	3	7	0.428571428571	3	7	0.428571428571	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	0	0	14	16	0.875	14	16	0.875	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59	internetarchive/openlibrary	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	47	54	0.87037037037	50	54	0.925925925926	0.0555555555556
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63	internetarchive/openlibrary	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	1	1	6	6	1	6	6	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	0	0	8	11	0.727272727273	8	11	0.727272727273	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a	internetarchive/openlibrary	1	0	6	6	1	4	6	0.666666666667	-0.333333333333
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	20	23	0.869565217391	20	23	0.869565217391	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-53d376b148897466bb86d5accb51912bbbe9a8ed-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	0	4	0	3	4	0.75	0.75
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-630221ab686c64e75a2ce253c893c033e4814b2e-v93c53c13d5f9b383ebb411ee7750b49dcd1a34c6	internetarchive/openlibrary	0	0	4	6	0.666666666667	4	6	0.666666666667	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-6a117fab6c963b74dc1ba907d838e74f76d34a4b-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	0	1	0	1	0	1	1	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-6fdbbeee4c0a7e976ff3e46fb1d36f4eb110c428-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-77c16d530b4d5c0f33d68bead2c6b329aee9b996-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	0	0	10	12	0.833333333333	10	12	0.833333333333	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-798a582540019363d14b2090755cc7b89a350788-v430f20c722405e462d9ef44dee7d34c41e76fe7a	internetarchive/openlibrary	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	1	1	43	43	1	43	43	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-910b08570210509f3bcfebf35c093a48243fe754-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	4	6	0.666666666667	2	6	0.333333333333	-0.333333333333
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	0	0	0	5	0	0	5	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91	internetarchive/openlibrary	1	1	4	4	1	4	4	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	1	1	3	3	1	3	3	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	0	0	1	11	0.0909090909091	1	11	0.0909090909091	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	1	1	51	51	1	51	51	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-d40ec88713dc95ea791b252f92d2f7b75e107440-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	0	0	23	28	0.821428571429	23	28	0.821428571429	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-dbbd9d539c6d4fd45d5be9662aa19b6d664b5137-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-0130c6dc13438b48cf0fdfab08a89e357b5517c9	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db	navidrome/navidrome	0	0	1	2	0.5	1	2	0.5	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327	navidrome/navidrome	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-3853c3318f67b41a9e4cb768618315ff77846fdb	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-3972616585e82305eaf26aa25697b3f5f3082288	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-55730514ea59d5f1d0b8e3f8745569c29bdbf7b4	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-5e549255201e622c911621a7b770477b1f5a89be	navidrome/navidrome	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-6bd4c0f6bfa653e9b8b27cfdc2955762d371d6e9	navidrome/navidrome	0	0	0	3	0	2	3	0.666666666667	0.666666666667
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-812dc2090f20ac4f8ac271b6ed95be5889d1a3ca	navidrome/navidrome	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-8383527aaba1ae8fa9765e995a71a86c129ef626	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-b65e76293a917ee2dfc5d4b373b1c62e054d0dca	navidrome/navidrome	0	0	1	2	0.5	1	2	0.5	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-d0dceae0943b8df16e579c2d9437e11760a0626a	navidrome/navidrome	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-d8e794317f788198227e10fb667e10496b3eb99a	navidrome/navidrome	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	navidrome__navidrome-eebfbc5381a1e506ff17b5f1371d1ad83d5fd642	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-01ea5214d11e0df8b7170d91bafd34f23cb0f2b1	protonmail/webclients	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-281a6b3f190f323ec2c0630999354fafb84b2880	protonmail/webclients	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-2f2f6c311c6128fe86976950d3c0c2db07b03921	protonmail/webclients	0	0	0	5	0	0	5	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-369fd37de29c14c690cb3b1c09a949189734026f	protonmail/webclients	0	0	0	12	0	0	12	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-428cd033fede5fd6ae9dbc7ab634e010b10e4209	protonmail/webclients	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-4817fe14e1356789c90165c2a53f6a043c2c5f83	protonmail/webclients	0	0	0	42	0	0	42	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77	protonmail/webclients	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-6e165e106d258a442ae849cdf08260329cb92d39	protonmail/webclients	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-6e1873b06df6529a469599aa1d69d3b18f7d9d37	protonmail/webclients	0	0	0	8	0	4	8	0.5	0.5
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-715dbd4e6999499cd2a576a532d8214f75189116	protonmail/webclients	0	0	1	3	0.333333333333	1	3	0.333333333333	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-7e54526774e577c0ebb58ced7ba8bef349a69fec	protonmail/webclients	0	0	0	5	0	0	5	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92	protonmail/webclients	1	1	13	13	1	13	13	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-b9387af4cdf79c2cb2a221dea33d665ef789512e	protonmail/webclients	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b	protonmail/webclients	0	0	17	21	0.809523809524	17	21	0.809523809524	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-c8117f446c3d1d7e117adc6e0e46b0ece9b0b90e	protonmail/webclients	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-caf10ba9ab2677761c88522d1ba8ad025779c492	protonmail/webclients	0	1	0	6	0	6	6	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-d494a66038112b239a381f49b3914caf8d2ef3b4	protonmail/webclients	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-d8ff92b414775565f496b830c9eb6cc5fa9620e6	protonmail/webclients	0	0	0	14	0	0	14	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-df60460f163fd5c34e844ab9015e3176f1ab1ac0	protonmail/webclients	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-dfe5604193d63bfcb91ce60d62db2f805c43bf11	protonmail/webclients	0	0	25	28	0.892857142857	27	28	0.964285714286	0.0714285714286
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-e7f3f20c8ad86089967498632ace73c1157a9d51	protonmail/webclients	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	protonmail__webclients-f080ffc38e2ad7bddf2e93e5193e82c20c7a11e7	protonmail/webclients	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-01d1d1494411380d97cac14614a829d3a69cecaf-v2ef375ac784985212b1805e1d0431dc8f1b3c171	qutebrowser/qutebrowser	0	0	2	3	0.666666666667	2	3	0.666666666667	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan	qutebrowser/qutebrowser	1	0	7	7	1	5	7	0.714285714286	-0.285714285714
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-16de05407111ddd82fa12e54389d532362489da9-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	qutebrowser/qutebrowser	0	0	6	364	0.0164835164835	6	364	0.0164835164835	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24	qutebrowser/qutebrowser	1	1	4	4	1	4	4	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-233cb1cc48635130e5602549856a6fa4ab4c087f-v35616345bb8052ea303186706cec663146f0f184	qutebrowser/qutebrowser	1	1	8	8	1	8	8	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24	qutebrowser/qutebrowser	0	0	8	16	0.5	8	16	0.5	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-3e21c8214a998cb1058defd15aabb24617a76402-v5fc38aaf22415ab0b70567368332beee7955b367	qutebrowser/qutebrowser	0	0	0	1869	0	0	1869	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-46e6839e21d9ff72abb6c5d49d5abaa5a8da8a81-v2ef375ac784985212b1805e1d0431dc8f1b3c171	qutebrowser/qutebrowser	1	1	4	4	1	4	4	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	qutebrowser/qutebrowser	0	0	0	364	0	0	364	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9-va0fd88aac89cde702ec1ba84877234da33adce8a	qutebrowser/qutebrowser	1	1	4	4	1	4	4	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05-v2ef375ac784985212b1805e1d0431dc8f1b3c171	qutebrowser/qutebrowser	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	qutebrowser/qutebrowser	0	0	0	364	0	0	364	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-9ed748effa8f3bcd804612d9291da017b514e12f-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	qutebrowser/qutebrowser	1	1	6	6	1	6	6	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171	qutebrowser/qutebrowser	1	1	17	17	1	17	17	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c	qutebrowser/qutebrowser	1	1	12	12	1	12	12	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091-v2ef375ac784985212b1805e1d0431dc8f1b3c171	qutebrowser/qutebrowser	1	1	66	66	1	66	66	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-deeb15d6f009b3ca0c3bd503a7cef07462bd16b4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	qutebrowser/qutebrowser	0	0	2	10	0.2	2	10	0.2	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-ec2dcfce9eee9f808efc17a1b99e227fc4421dea-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271	qutebrowser/qutebrowser	0	0	2	7	0.285714285714	2	7	0.285714285714	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e-v059c6fdc75567943479b23ebca7c07b5e9a7f34c	qutebrowser/qutebrowser	1	1	26	26	1	26	26	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e	qutebrowser/qutebrowser	0	0	84	88	0.954545454545	84	88	0.954545454545	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476-v2ef375ac784985212b1805e1d0431dc8f1b3c171	qutebrowser/qutebrowser	1	1	6	6	1	6	6	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-fec187c2cb53d769c2682b35ca77858a811414a8-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	qutebrowser/qutebrowser	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	qutebrowser__qutebrowser-ff1c025ad3210506fc76e1f604d8c8c27637d88e-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	qutebrowser/qutebrowser	0	0	778	785	0.991082802548	777	785	0.989808917197	-0.00127388535032
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-09c2776c0fce3db5c6e18da92b5a45dce9f013aa-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf	tutao/tutanota	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-1ff82aa365763cee2d609c9d19360ad87fdf2ec7-vc4e41fd0029957297843cb9dec4a25c7c756f029	tutao/tutanota	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-40e94dee2bcec2b63f362da283123e9df1874cc1-vc4e41fd0029957297843cb9dec4a25c7c756f029	tutao/tutanota	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-8513a9e8114a8b42e64f4348335e0f23efa054c4-vee878bb72091875e912c52fc32bc60ec3760227b	tutao/tutanota	0	1	0	78	0	78	78	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-da4edb7375c10f47f4ed3860a591c5e6557f7b5c-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf	tutao/tutanota	0	0	0	107	0	0	107	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-db90ac26ab78addf72a8efaff3c7acc0fbd6d000-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf	tutao/tutanota	0	0	0	107	0	0	107	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-f373ac3808deefce8183dad8d16729839cc330c1-v2939aa9f4356f0dc9f523ee5ce19d09e08ab979b	tutao/tutanota	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-f3ffe17af6e8ab007e8d461355057ad237846d9d-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf	tutao/tutanota	1	0	107	107	1	0	107	0	-1
Qwen3.6-35B-A3B	SWE-bench Pro	262144	large window	tutao__tutanota-fb32e5f9d9fc152a00144d56dd0af01760a2d4dc-vc4e41fd0029957297843cb9dec4a25c7c756f029	tutao/tutanota	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	001	pypa/packaging	0	0	0	72	0	10	294	0.0340136054422	0.0340136054422
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	002	fastapi/fastapi	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	003	fastapi/fastapi	0	0	8	10	0.8	0	10	0	-0.8
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	004	huggingface/trl	0	0	0	51	0	0	51	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	005	huggingface/trl	0	0	0	23	0	319	352	0.90625	0.90625
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	006	mlflow/mlflow	0	0	33	55	0.6	34	55	0.618181818182	0.0181818181818
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	007	mlflow/mlflow	0	0	26	33	0.787878787879	25	33	0.757575757576	-0.030303030303
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	008	mlflow/mlflow	0	0	0	20	0	0	20	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	009	mlflow/mlflow	0	0	0	22	0	0	22	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	010	mlflow/mlflow	0	0	0	10	0	0	12	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	011	mlflow/mlflow	0	0	5	18	0.277777777778	3	18	0.166666666667	-0.111111111111
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	012	mlflow/mlflow	0	0	22	25	0.88	22	25	0.88	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	013	mlflow/mlflow	0	0	0	20	0	0	20	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	014	mlflow/mlflow	0	0	0	27	0	0	27	0	0
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	015	mlflow/mlflow	0	0	22	30	0.733333333333	20	30	0.666666666667	-0.0666666666667
Qwen3.6-35B-A3B	FeatureBench	47104	pressure	016	mlflow/mlflow	0	0	0	11	0	0	15	0	0
